probeset_id	gene_symbol
209517_s_at ASH2L
211122_s_at CXCL11
214665_s_at CHP1
210887_s_at EVC
221351_at HTR1A
201063_at RCN1
205964_at ZNF426
220571_at PRDM11
221292_at PTCH2
209480_at HLA-DQB1
221646_s_at ZDHHC11
206674_at FLT3
219276_x_at CAAP1
41657_at STK11
217080_s_at HOMER2
220232_at SCD5
206066_s_at RAD51C
219395_at ESRP2
207287_at FLJ14107
219451_at MSRB2
209606_at CYTIP
205309_at SMPDL3B
214951_at SLC26A10
221633_at NCAPH2
220246_at CAMK1D
205951_at MYH1
206936_x_at NDUFC2
220836_at ZNF407
210759_s_at PSMA1
219786_at MTL5
207098_s_at MFN1
221046_s_at GTPBP8
221593_s_at RPL31
218255_s_at FBRS
204677_at CDH5
213629_x_at MT1F
208474_at CLDN6
211755_s_at ATP5F1
219460_s_at TMEM127
213531_s_at RAB3GAP1
207684_at TBX6
220762_s_at GNB1L
205998_x_at CYP3A4
206752_s_at DFFB
210187_at FKBP1A
221322_at NPVF
212544_at ZNHIT3
213381_at VSTM4
220664_at SPRR2C
213238_at ATP10D
207373_at HOXD10
208927_at SPOP
212859_x_at MT1E
216880_at RAD51B
206291_at NTS
206309_at LECT1
212786_at CLEC16A
205412_at ACAT1
213210_at TAF6L
210346_s_at CLK4
218258_at POLR1D
207567_at SLC13A2
206051_at ELAVL4
202744_at SLC20A2
200052_s_at ILF2
201829_at NET1
221276_s_at SYNC
212185_x_at MT2A
208677_s_at BSG
205603_s_at DIAPH2
220320_at DOK3
220449_at LOC79015
214667_s_at TP53I11
207259_at LINC00483
211660_at POU2F2
221681_s_at DSPP
206497_at COA1
204326_x_at MT1X
208511_at PTTG3P
212242_at TUBA4A
214663_at DSTYK
205105_at MAN2A1
206731_at CNKSR2
214479_at GFRA3
214407_x_at GYPB
218365_s_at DARS2
217804_s_at ILF3
201510_at ELF3
201765_s_at HEXA
213149_at DLAT
215870_s_at PLA2G5
206651_s_at CPB2
218190_s_at UQCR10
221729_at COL5A2
207560_at SLC28A1
213243_at VPS13B
214472_at HIST1H3D
213285_at TMEM30B
204747_at IFIT3
203959_s_at ZBTB40
203090_at SDF2
201620_at MBTPS1
204544_at HPS5
204279_at PSMB9
213314_at C6orf162
218733_at MSL2
208937_s_at ID1
208106_x_at PSG6
202205_at VASP
213197_at ASTN1
205217_at TIMM8A
201260_s_at SYPL1
210574_s_at NUDC
217790_s_at SSR3
206755_at CYP2B6
217640_x_at SKA1
203967_at CDC6
205518_s_at CMAHP
214725_at SBSPON
202223_at STT3A
202711_at EFNB1
201375_s_at PPP2CB
219993_at SOX17
200852_x_at GNB2
209549_s_at DGUOK
219031_s_at NIP7
206162_x_at SYT5
205366_s_at HOXB6
219669_at CD177
202907_s_at NBN
203712_at KIAA0020
220539_at TTC40
218726_at HJURP
203961_at NEBL
218804_at ANO1
208548_at IFNA6
209269_s_at SYK
218472_s_at PELO
221455_s_at WNT3
212718_at PAPOLA
215015_at CCDC64
206769_at TMSB4Y
219892_at TM6SF1
207197_at ZIC3
218342_s_at ERMP1
204590_x_at VPS33A
204002_s_at ICA1
209103_s_at UFD1L
220438_at QPCTL
206073_at COLQ
204893_s_at ZFYVE9
221923_s_at NPM1
204088_at P2RX4
217403_s_at ZNF227
206724_at CBX4
218740_s_at CDK5RAP3
218813_s_at SH3GLB2
201102_s_at PFKL
220553_s_at PRPF39
210078_s_at KCNAB1
208572_at HIST3H3
220230_s_at CYB5R2
209406_at BAG2
207845_s_at ANAPC10
212725_s_at TUG1
215267_s_at SLC8A2
204800_s_at DHRS12
219934_s_at SULT1E1
203528_at SEMA4D
207671_s_at BEST1
220015_at CASZ1
221090_s_at OGFOD1
209683_at FAM49A
220937_s_at ST6GALNAC4
220045_at NEUROD6
202584_at NFX1
213638_at PHACTR1
220209_at PYY2
203476_at TPBG
208287_at HCG9
220690_s_at DHRS7B
212896_at SKIV2L2
218643_s_at CRIPT
211239_s_at ADAM7
219469_at DYNC2H1
209858_x_at MPPE1
217738_at NAMPT
203846_at TRIM32
210994_x_at TRIM23
202929_s_at DDT
219860_at LY6G5C
218987_at ATF7IP
206776_x_at ACRV1
200601_at ACTN4
202548_s_at ARHGEF7
211241_at ANXA2P3
213132_s_at MCAT
208978_at CRIP2
210175_at GCFC2
206558_at SIM2
219279_at DOCK10
217876_at GTF3C5
214389_at SLC5A12
210159_s_at TRIM31
219544_at BORA
221330_at CHRM2
203947_at CSTF3
206009_at ITGA9
209913_x_at AP5Z1
211696_x_at HBB
208501_at GFI1B
209239_at NFKB1
214787_at DENND4A
220108_at GNA14
211625_s_at DRD3
216548_x_at HMGB3P1
208205_at PCDHA9
210796_x_at SIGLEC6
208215_x_at DRD4
215158_s_at DEDD
209008_x_at KRT8
206142_at ZNF135
201851_at SH3GL1
208576_s_at HIST1H3B
206726_at HPGDS
212879_x_at PIAS4
212464_s_at FN1
200949_x_at RPS20
210442_at IL1RL1
203356_at CAPN7
217650_x_at ST3GAL2
201314_at STK25
209992_at PFKFB2
204641_at NEK2
213781_at PPP1R37
203480_s_at OTUD4
201436_at EIF4E
221262_s_at SLC2A11
203518_at LYST
211972_x_at RPLP0
212140_at PDS5A
206112_at ANKRD7
208564_at KCNA2
203117_s_at PAN2
220376_at LRRC19
205037_at IFT27
202530_at MAPK14
210086_at HR
211201_at FSHR
218455_at NFS1
221355_at CHRNG
215523_at ZNF391
219416_at SCARA3
210366_at SLCO1B1
211030_s_at SLC6A6
221223_x_at CISH
220465_at CEBPA-AS1
212764_at ZEB1
207036_x_at GRIN2D
201860_s_at PLAT
203072_at MYO1E
203651_at ZFYVE16
206775_at CUBN
211177_s_at TXNRD2
203202_at KRR1
204504_s_at HIRIP3
203540_at GFAP
218221_at ARNT
203604_at ZNF516
207451_at NKX2-8
206697_s_at HP
204642_at S1PR1
217769_s_at POMP
208358_s_at UGT8
206432_at HAS2
210558_at AKR1C4
203912_s_at DNASE1L1
222240_s_at ISYNA1
202505_at SNRPB2
202308_at SREBF1
219447_s_at SLC35C2
210029_at IDO1
218027_at MRPL15
202737_s_at LSM4
205698_s_at MAP2K6
209412_at TRAPPC10
201930_at MCM6
215273_s_at TADA3
210505_at ADH7
212755_at MON2
218995_s_at EDN1
205708_s_at TRPM2
208634_s_at MACF1
207673_at NPHS1
208652_at PPP2CA
206418_at NOX1
218202_x_at MRPL44
210569_s_at SIGLEC9
221376_at FGF17
208100_x_at SEMA6C
213468_at ERCC2
213929_at EXPH5
215527_at KHDRBS2
219260_s_at ELP5
220675_s_at PNPLA3
220829_s_at B3GALT1
211057_at ROR1
221934_s_at DALRD3
213737_x_at LOC653061
202203_s_at AMFR
204924_at TLR2
215532_x_at ZNF492
208495_at TLX3
214557_at PTTG2
219494_at RAD54B
209510_at RNF139
219748_at TREML2
212715_s_at MICAL3
207992_s_at AMPD3
202302_s_at RSRC2
219134_at ELTD1
218920_at FAM193B
206703_at CHRNB1
205844_at VNN1
207312_at PHKG1
203252_at CDK2AP2
204741_at BICD1
219921_s_at DOCK5
209795_at CD69
218835_at SFTPA2
221013_s_at APOL2
206624_at USP9Y
203091_at FUBP1
213714_at CACNB2
205939_at CYP3A7
206224_at CST1
210831_s_at PTGER3
210996_s_at YWHAE
218490_s_at ZNF302
201984_s_at EGFR
205596_s_at SMURF2
209724_s_at ZFP161
217621_at SLC6A2
204430_s_at SLC2A5
208520_at OR10H3
211337_s_at TUBGCP4
208996_s_at POLR2C
215516_at LAMB4
220431_at TMPRSS11E
200030_s_at SLC25A3
206282_at NEUROD1
208885_at LCP1
200982_s_at ANXA6
219616_at ACSS3
213749_at MASP1
212441_at KIAA0232
203989_x_at F2R
221209_s_at OTOR
211461_at CSPG4P1Y
209277_at TFPI2
220205_at TPTE
219822_at MTRF1
212812_at SERINC5
201040_at GNAI2
209832_s_at CDT1
219482_at SETD4
222043_at CLU
203927_at NFKBIE
208713_at HNRNPUL1
206175_x_at ZNF222
208462_s_at ABCC9
212672_at ATM
202541_at AIMP1
203871_at SENP3
220371_s_at SLC12A9
203724_s_at RUFY3
202991_at STARD3
209911_x_at HIST1H2BD
206078_at KALRN
208415_x_at ING1
217504_at ABCA6
202564_x_at ARL2
207777_s_at SP140
221723_s_at SLC4A5
202749_at WRB
219255_x_at IL17RB
219749_at SH2D4A
203904_x_at CD82
221354_s_at MCHR1
214724_at DIXDC1
208756_at EIF3I
215807_s_at PLXNB1
219750_at TMEM144
202239_at PARP4
217810_x_at LARS
220598_at CARD14
202103_at BRD4
209692_at EYA2
221214_s_at NELF
221347_at CHRM5
206018_at FOXG1
212369_at ZNF384
210761_s_at GRB7
218548_x_at TEX264
206343_s_at NRG1
217325_at KRT3
218561_s_at LYRM4
202994_s_at FBLN1
207300_s_at F7
221462_x_at KLK15
219434_at TREM1
200802_at SARS
211694_at TSSK1B
218556_at ORMDL2
218874_s_at ATAT1
201937_s_at DNPEP
200095_x_at RPS10
203697_at FRZB
220387_s_at HHLA3
217960_s_at TOMM22
220416_at ATP8B4
206364_at KIF14
214465_at ORM2
221428_s_at TBL1XR1
218879_s_at MTHFSD
216895_at GABRG3
218132_s_at TSEN34
207890_s_at MMP25
214017_s_at DHX34
207372_s_at ENTPD2
212406_s_at PCMTD2
221182_at C1orf129
219767_s_at CRYZL1
208161_s_at ABCC3
216346_at SEC14L3
202820_at AHR
202701_at BMP1
214992_s_at DNASE2
210037_s_at NOS2
206531_at DPF1
206787_at BRDT
201885_s_at CYB5R3
201114_x_at PSMA7
220522_at CRB1
201376_s_at HNRNPF
219109_at SPAG16
219953_s_at AKIP1
219198_at GTF3C4
205631_at KIAA0586
207551_s_at MSL3
222228_s_at ALKBH4
220710_at ANP32A-IT1
218816_at LRRC1
39729_at PRDX2
217843_s_at MED4
207182_at GABRA6
217755_at HN1
214681_at GK
205034_at CCNE2
207762_at LPAL2
221201_s_at ZNF155
209571_at CIR1
219269_at HMBOX1
205268_s_at ADD2
202832_at GCC2
205096_at POM121
206564_at OPRL1
213334_x_at HAUS7
202291_s_at MGP
220040_x_at ZC4H2
221142_s_at PECR
220060_s_at PARPBP
214566_at SMR3A
205127_at PTGS1
219751_at SETD6
203482_at FAM178A
218137_s_at SMAP1
217013_at AZGP1P1
211263_s_at PCSK6
218449_at UFSP2
201767_s_at ELAC2
222354_at F11R
209344_at TPM4
210092_at MAGOH
210842_at NRP2
202105_at IGBP1
219817_at MAPKAPK5-AS1
213321_at BCKDHB
202364_at MXI1
220773_s_at GPHN
219004_s_at MIS18A
216958_s_at IVD
205536_at VAV2
217207_s_at BTNL3
203678_at FAN1
217632_at GNL3L
215031_x_at RNF126
208877_at PAK2
208411_x_at PPEF2
203944_x_at BTN2A1
206279_at PRKY
218470_at YARS2
206233_at B4GALT6
212397_at RDX
222349_x_at RNF126P1
215359_x_at ZNF44
221926_s_at IL17RC
204493_at BID
219206_x_at TMBIM4
211248_s_at CHRD
218318_s_at NLK
211468_s_at RECQL5
220161_s_at EPB41L4B
219162_s_at MRPL11
201487_at CTSC
206530_at RAB30
207631_at NBR2
220021_at TMC7
212505_s_at MAU2
218047_at OSBPL9
206634_at SIX3
206270_at PRKCG
204194_at BACH1
201884_at CEACAM5
218506_x_at GLYR1
215019_x_at ZNF528
221752_at SSH1
203710_at ITPR1
203622_s_at PNO1
201231_s_at ENO1
207897_at CRHR2
221325_at KCNK13
210399_x_at FUT6
217605_at USP27X
218057_x_at EMC8
208500_x_at FOXD3
208410_x_at AMELX
204477_at RABIF
213404_s_at RHEB
202098_s_at PRMT2
220758_s_at ROBO4
207929_at GRPR
217847_s_at THRAP3
207469_s_at PIR
206490_at DLGAP1
212843_at NCAM1
209639_s_at RGS12
201577_at NME1
206572_x_at ZNF85
219378_at NAA16
210389_x_at TUBD1
219444_at BCORL1
220423_at PLA2G2D
204745_x_at MT1G
213268_at CAMTA1
207692_s_at ACAN
206438_x_at TCTN2
219994_at APBB1IP
213109_at TNIK
207205_at CEACAM4
218494_s_at SLC2A4RG
208914_at GGA2
218977_s_at TRNAU1AP
221807_s_at TRABD
213186_at DZIP3
205834_s_at PART1
221772_s_at PPP2R2D
205747_at CBLN1
219955_at L1TD1
221845_s_at CLPB
206847_s_at HOXA7
218883_s_at MLF1IP
208364_at INPP4A
215770_at OR7E2P
202823_at TCEB1
221052_at TDRKH
219572_at CADPS2
219320_at MYO19
218464_s_at FAM222B
221334_s_at FOXP3
206434_at SPOCK3
222384_at SMG7-AS1
218846_at MED23
204212_at ACOT8
209728_at HLA-DRB4
208025_s_at HMGA2
212103_at KPNA6
204416_x_at APOC1
209732_at CLEC2B
209784_s_at JAG2
213072_at CYHR1
203432_at TMPO
207391_s_at PIP5K1A
208737_at ATP6V1G1
220556_at ATP1B4
205992_s_at IL15
218188_s_at TIMM13
202146_at IFRD1
206485_at CD5
217948_at FAM127B
211738_x_at CELA3A
220793_at SAGE1
222230_s_at ACTR10
202796_at SYNPO
201275_at FDPS
219660_s_at ATP8A2
221104_s_at NIPSNAP3B
215004_s_at SUGP1
207210_at GABRA3
206884_s_at SCEL
208214_at ADRB1
220606_s_at ADPRM
211875_x_at PCDHGA10
219736_at TRIM36
220373_at DCHS2
218730_s_at OGN
203982_s_at ABCD4
211970_x_at ACTG1
221058_s_at CKLF
221066_at RXFP3
201540_at FHL1
221041_s_at SLC17A5
212705_x_at PNPLA2
207624_s_at RPGR
221620_s_at APOO
204537_s_at GABRE
208458_at SCNN1D
205162_at ERCC8
218122_s_at SENP2
214099_s_at PDE4DIP
220938_s_at GMEB1
219407_s_at LAMC3
222121_at ARHGEF26
211918_x_at PAPPA2
218820_at C14orf132
215637_at CEP41
219607_s_at MS4A4A
206525_at GABRR1
217939_s_at AFTPH
202678_at GTF2A2
221431_s_at OR12D3
206598_at INS
218462_at RPF1
202224_at CRK
209487_at RBPMS
218857_s_at ASRGL1
222265_at TNS4
207061_at ERN1
203339_at SLC25A12
210112_at HPS1
206254_at EGF
212588_at PTPRC
213667_at LOC100862671
221307_at KCNIP1
214542_x_at HIST1H2AI
219762_s_at RPL36
220233_at FBXO17
37802_r_at FAM63B
203174_s_at ARFRP1
220741_s_at PPA2
221906_at TXNRD3
220199_s_at AIDA
221338_at LY6G6E
205280_at GLRB
209967_s_at CREM
206171_at ADORA3
219077_s_at WWOX
202592_at BLOC1S1
206639_x_at HTN1
204502_at SAMHD1
209984_at KDM4C
200068_s_at CANX
207355_at SLC1A7
219398_at CIDEC
205070_at ING3
210941_at PCDH7
209042_s_at UBE2G2
214429_at MTMR6
206060_s_at PTPN22
212606_at WDFY3
208293_x_at CSHL1
206448_at ZNF365
213351_s_at TMCC1
220998_s_at UNC93B1
220558_x_at TSPAN32
220477_s_at TMEM230
201941_at CPD
221141_x_at EPN1
219061_s_at LAGE3
219507_at RSRC1
202625_at LYN
207270_x_at CD300C
210195_s_at PSG1
205778_at KLK7
206322_at SYN3
49051_g_at DTX3
219902_at BHMT2
219333_s_at CAPN10
206341_at IL2RA
213111_at PIKFYVE
206528_at TRPC6
209646_x_at ALDH1B1
214898_x_at MUC3A
219974_x_at ECHDC1
208773_s_at ANKHD1
218185_s_at ARMC1
205987_at CD1C
203629_s_at COG5
206152_at AGAP2
203683_s_at VEGFB
222279_at HLA-F-AS1
207305_s_at TRAPPC8
207055_at GPR37L1
213891_s_at TCF4
212211_at ANKRD17
214259_s_at AKR7A2
202590_s_at PDK2
209965_s_at RAD51D
204291_at ZNF518A
207799_x_at ARMCX4
221543_s_at ERLIN2
218128_at NFYB
215465_at ABCA12
208168_s_at CHIT1
205586_x_at VGF
222033_s_at FLT1
207208_at RBMXL2
217822_at WBP11
211421_s_at RET
210475_at POU3F1
206235_at LIG4
207283_at RPL23AP32
218292_s_at PRKAG2
209068_at HNRPDL
210083_at SEMA7A
221289_at DLX6
219661_at RANBP17
203039_s_at NDUFS1
221430_s_at RNF146
218197_s_at OXR1
211838_x_at PCDHA5
219497_s_at BCL11A
218016_s_at POLR3E
220939_s_at DPP8
217743_s_at TMEM30A
220607_x_at TH1L
200092_s_at RPL37
206507_at ZSCAN12
219029_at C5orf28
204944_at PTPRG
215258_at CADM4
206815_at SPAG8
217284_x_at SERHL2
218948_at QRSL1
213899_at METAP2
219234_x_at SCRN3
221268_s_at SGPP1
207329_at MMP8
221010_s_at SIRT5
221278_at HOXB8
210938_at PDX1
206444_at PDE1B
200823_x_at RPL29
219290_x_at DAPP1
209402_s_at SLC12A4
219066_at PPCDC
206333_at MSI1
219828_at RABL6
207773_x_at CYP3A43
204905_s_at EEF1E1
202090_s_at UQCR11
209830_s_at SLC9A3R2
218002_s_at CXCL14
208600_s_at GPR39
217552_x_at CR1
209818_s_at HABP4
201925_s_at CD55
206879_s_at NRG2
218017_s_at HGSNAT
221160_s_at CABP5
207429_at SLC22A2
216084_at FAM205B
206151_x_at CELA3B
221517_s_at MED17
206603_at SLC2A4
211484_s_at DSCAM
220318_at EPN3
214785_at VPS13A
209034_at PNRC1
221345_at FFAR2
205612_at MMRN1
219979_s_at C11orf73
216248_s_at NR4A2
210119_at KCNJ15
220092_s_at ANTXR1
207234_at RFX3
219638_at FBXO22
201596_x_at KRT18
207397_s_at HOXD13
218289_s_at UBA5
208090_s_at AIRE
204982_at GIT2
212166_at XPO7
220516_at ZSCAN2
213375_s_at N4BP2L1
213016_at BBX
219973_at ARSJ
221796_at NTRK2
205521_at EXOG
207772_s_at PRMT8
201712_s_at RANBP2
220176_at NUBPL
220778_x_at SEMA6B
203408_s_at SATB1
205602_x_at PSG7
213797_at RSAD2
205621_at ALKBH1
213752_at KAZN
221782_at DNAJC10
218798_at KRI1
213634_s_at TRMU
218761_at RNF111
204354_at POT1
208461_at HIC1
215303_at DCLK1
206642_at DSG1
209980_s_at SHMT1
207248_at KCNA4
216317_x_at RHCE
207598_x_at XRCC2
203011_at IMPA1
207379_at EDIL3
219455_at C7orf63
200051_at SART1
215270_at LFNG
211764_s_at UBE2D1
205782_at FGF7
213192_at THAP3
219121_s_at ESRP1
216713_at KRIT1
37892_at COL11A1
203316_s_at SNRPE
218645_at ZNF277
219496_at SOWAHC
215001_s_at GLUL
215307_at ZNF529
220337_at NGB
203544_s_at STAM
218405_at ABT1
219384_s_at ADAT1
209057_x_at CDC5L
210242_x_at ST20
210247_at SYN2
213721_at SOX2
202115_s_at NOC2L
221771_s_at MPHOSPH8
204846_at CP
220997_s_at DIAPH3
213457_at MFHAS1
204795_at PRR3
210333_at NR5A1
218264_at BCCIP
51176_at MED27
202487_s_at H2AFV
208861_s_at ATRX
219349_s_at EXOC2
218235_s_at UTP11L
218787_x_at CWF19L1
217964_at TTC19
207789_s_at DPP6
219876_s_at GOLGA2P5
213538_at SON
213683_at ACSL6
211325_x_at DSTNP2
202246_s_at CDK4
203538_at CAMLG
219264_s_at PPP2R3B
207051_at SLC17A4
204858_s_at TYMP
202987_at TRAF3IP2
209447_at SYNE1
205937_at CGREF1
208121_s_at PTPRO
202804_at ABCC1
201645_at TNC
208673_s_at SRSF3
218142_s_at CRBN
214354_x_at SFTPB
218013_x_at DCTN4
221882_s_at TMEM8A
207607_at ASCL2
220892_s_at PSAT1
219592_at MCPH1
212215_at PREPL
212743_at RCHY1
206952_at G6PC
206141_at MOCS3
205062_x_at ARID4A
209338_at TFCP2
218782_s_at ATAD2
218841_at ASB8
206561_s_at AKR1B10
220181_x_at SLC30A5
219602_s_at PIEZO2
205881_at ZNF74
208815_x_at HSPA4
220425_x_at ROPN1B
202996_at POLD4
202154_x_at TUBB3
203198_at CDK9
220130_x_at LTB4R2
206545_at CD28
202674_s_at LMO7
217994_x_at CPSF3L
205478_at PPP1R1A
203594_at RTCA
208414_s_at HOXB3
204702_s_at NFE2L3
212586_at CAST
208555_x_at CST2
201590_x_at ANXA2
219471_at KIAA0226L
216638_s_at PRLR
214147_at HEATR8
219267_at GLTP
207236_at ZNF345
220234_at CA8
207325_x_at MAGEA1
201862_s_at LRRFIP1
202332_at CSNK1E
207024_at CHRND
217507_at SLC11A1
218511_s_at PNPO
211731_x_at SSX3
210288_at KLRG1
201067_at PSMC2
210166_at TLR5
210319_x_at MSX2
202532_s_at DHFR
217242_at ZNF154
209519_at NCBP1
211732_x_at HNMT
221360_s_at GHSR
205133_s_at HSPE1
221210_s_at NPL
208404_x_at KCNJ5
218664_at MECR
202080_s_at TRAK1
206910_x_at CFHR2
207392_x_at UGT2B15
208684_at COPA
205581_s_at NOS3
208574_at SOX14
217808_s_at MAPKAP1
212935_at MCF2L
219250_s_at FLRT3
214363_s_at MATR3
220910_at FRAS1
219499_at SEC61A2
215100_at ADTRP
208134_x_at PSG2
201695_s_at PNP
202477_s_at TUBGCP2
209615_s_at PAK1
219578_s_at CPEB1
206179_s_at TPPP
211673_s_at MOCS1
218850_s_at LIMD1
212685_s_at TBL2
217759_at TRIM44
212737_at GM2A
206987_x_at FGF18
218414_s_at NDE1
204381_at LRP3
214692_s_at JRK
220419_s_at USP25
219847_at HDAC11
202454_s_at ERBB3
212919_at DCP2
207868_at CHRNA2
206390_x_at PF4
201401_s_at ADRBK1
218371_s_at PSPC1
51228_at RBM12B
222287_at TRDN
207058_s_at PARK2
207288_at ASMTL-AS1
216587_s_at FZD8
207081_s_at PI4KA
221884_at MECOM
220954_s_at PILRB
220894_x_at PRDM12
218338_at PHC1
221003_s_at CAB39L
212688_at PIK3CB
220083_x_at UCHL5
201568_at UQCRQ
217893_s_at AKIRIN1
219977_at AIPL1
208598_s_at HUWE1
214668_at SPRYD7
208366_at PCDH11X
32811_at MYO1C
205102_at TMPRSS2
200064_at HSP90AB1
219964_at ST7L
214142_at ZG16
207606_s_at ARHGAP12
218036_x_at NMD3
215039_at LOC339524
220055_at ZNF287
203921_at CHST2
221553_at MAGT1
221239_s_at FCRL2
210416_s_at CHEK2
220566_at PIK3R5
213415_at CLIC2
207368_at HTR1D
221677_s_at DONSON
218859_s_at ESF1
221331_x_at CTLA4
220240_s_at TMCO3
219629_at FAM118A
220466_at CCDC15
209315_at HBS1L
221140_s_at GPR132
204844_at ENPEP
216531_at YY2
205106_at MTCP1
204182_s_at ZBTB43
215948_x_at ZMYM5
210109_at SND1-IT1
204236_at FLI1
210295_at MAGEA10
217929_s_at KIAA0319L
221417_x_at S1PR5
206281_at ADCYAP1
218478_s_at ZCCHC8
220259_at PLEKHH3
206570_s_at PSG11
217551_at OR7E14P
205567_at CHST1
215274_at SLC12A3
218045_x_at PTMS
209444_at RAP1GDS1
206845_s_at RNF40
203988_s_at FUT8
216520_s_at TPT1
221377_s_at RBPJL
218140_x_at SRPRB
209349_at RAD50
218662_s_at NCAPG
206288_at PGGT1B
210889_s_at FCGR2B
202383_at KDM5C
220244_at LINC00312
207229_at KLRAP1
218845_at DUSP22
216488_s_at ATP11A
207415_at PLA2R1
221194_s_at RNFT1
219793_at SNX16
206886_x_at GH1
203901_at TAB1
219931_s_at KLHL12
204244_s_at DBF4
221601_s_at FAIM3
221413_at KCNAB3
208570_at WNT1
212574_x_at C19orf6
201824_at RNF14
220049_s_at PDCD1LG2
217867_x_at BACE2
214569_at IFNA5
213247_at SVEP1
212155_at RNF187
211059_s_at GOLGA2
219923_at TRIM45
201886_at DCAF11
220761_s_at TAOK3
204774_at EVI2A
202405_at TIAL1
209532_at PLAA
207514_s_at GNAT1
216411_s_at GALK2
201875_s_at MPZL1
206147_x_at SCML2
211296_x_at UBC
208180_s_at HIST1H4H
204491_at PDE4D
209584_x_at APOBEC3C
213466_at RAB40C
218829_s_at CHD7
207059_at PAX9
214560_at FPR3
222056_s_at FAHD2A
215264_at EMX1
211879_x_at PCDHGA3
210644_s_at LAIR1
221164_x_at CHST5
209719_x_at SERPINB3
218211_s_at MLPH
211426_x_at GNAQ
209157_at DNAJA2
205741_s_at DTNA
213228_at PDE8B
208101_s_at URM1
215111_s_at TSC22D1
206632_s_at APOBEC3B
217965_s_at SAP30BP
206461_x_at MT1H
218534_s_at AGGF1
218375_at NUDT9
52741_at TRMT61A
206973_at PPFIA2
220484_at MCOLN3
215052_at FRMPD4
203892_at WFDC2
221343_at OR11A1
219032_x_at OPN3
221290_s_at MUM1
220360_at THAP9
209135_at ASPH
203957_at E2F6
207770_x_at CSH2
206900_x_at ZNF253
200810_s_at CIRBP
210344_at OSBPL7
205233_s_at PAFAH2
207052_at HAVCR1
204276_at TK2
217693_x_at MAGOH2
218286_s_at RNF7
218349_s_at ZWILCH
204151_x_at AKR1C1
222274_at ZDHHC8P1
213632_at DHODH
213488_at SNED1
204636_at COL17A1
209120_at NR2F2
221039_s_at ASAP1
210069_at CPT1B
214936_at LRCH1
219326_s_at B3GNT2
213726_x_at TUBB4B
207679_at PAX3
213166_x_at MZT2A
220651_s_at MCM10
206604_at OVOL1
219197_s_at SCUBE2
214677_x_at IGLL5
210128_s_at LTB4R
203514_at MAP3K3
214480_at ETV3
208262_x_at MEFV
212787_at YLPM1
221094_s_at ELP3
220355_s_at PBRM1
202871_at TRAF4
213018_at GATAD1
219092_s_at IPPK
215283_at LINC00667
206230_at LHX1
219741_x_at ZNF552
213074_at PHIP
211873_s_at PCDHGA9
216001_at PRAMEF12
207602_at TMPRSS11D
214411_x_at CTRB2
208692_at RPS3
205169_at RBBP5
210444_at NPY6R
204972_at OAS2
210993_s_at SMAD1
221093_at BRD7P3
209811_at CASP2
216265_x_at MYH7
204548_at STAR
206045_s_at NOL4
213867_x_at ACTB
211675_s_at MDFIC
201240_s_at SPCS2
206560_s_at MIA
205170_at STAT2
219981_x_at ZNF587
210823_s_at PTPRS
215841_at GUCA1B
217999_s_at PHLDA1
206246_at PFKFB4
203924_at GSTA1
215632_at NEUROG2
222133_s_at PHF20L1
218851_s_at WDR33
218597_s_at CISD1
206610_s_at F11
220962_s_at PADI1
219149_x_at DBR1
200014_s_at HNRNPC
220688_s_at MRTO4
202976_s_at RHOBTB3
205817_at SIX1
220577_at GVINP1
200886_s_at PGAM1
216676_x_at KIR3DL3
209576_at GNAI1
220200_s_at SETD8
209621_s_at PDLIM3
221350_at HOXC8
207462_at GLRA2
214670_at ZKSCAN1
208483_x_at KRT33A
220217_x_at SPANXC
217858_s_at ARMCX3
219475_at OSGIN1
201828_x_at FAM127A
208261_x_at IFNA10
221097_s_at KCNMB2
207122_x_at SULT1A2
211123_at SLC5A5
207043_s_at SLC6A9
202045_s_at ARHGAP35
218100_s_at IFT57
222233_s_at DCLRE1C
220909_at TRIM46
219989_s_at ANKS1B
202423_at KAT6A
207894_s_at TCL6
205991_s_at PRRX1
207037_at TNFRSF11A
205443_at SNAPC1
201223_s_at RAD23B
206826_at PMP2
217542_at MDM2
217772_s_at MTCH2
208497_x_at NEUROG1
206579_at ZNF192
219111_s_at DDX54
212994_at THOC2
205770_at GSR
210316_at FLT4
201909_at RPS4Y1
215985_at HCG8
206620_at GRAP
217978_s_at UBE2Q1
202606_s_at TLK1
218192_at IP6K2
220923_s_at PNMA3
211615_s_at LRPPRC
221921_s_at CADM3
219898_at GPR85
206419_at RORC
221896_s_at HIGD1A
219196_at SCG3
220098_at HYDIN
221224_s_at DCAKD
216526_x_at HLA-C
219649_at ALG6
216881_x_at PRB4
204386_s_at MRP63
221618_s_at TAF9B
205316_at SLC15A2
212203_x_at IFITM3
201315_x_at IFITM2
221422_s_at MIR600HG
204103_at CCL4
215446_s_at LOX
214489_at FSHB
207583_at ABCD2
213591_at ALDH7A1
210152_at LILRB4
217868_s_at METTL9
215319_at ATP8B3
219334_s_at NABP1
117_at HSPA6
202202_s_at LAMA4
219068_x_at ATAD3A
221166_at FGF23
204213_at PIGR
200033_at DDX5
207839_s_at TMEM8B
220735_s_at SENP7
208306_x_at LOC100996708
215088_s_at SDHC
217981_s_at FXC1
209271_at BPTF
222102_at GSTA3
209577_at PCYT2
209405_s_at FAM3A
