"standard_error_adjusted_res"	"coefficient_adjusted_res"	"fold_change_up_or_down_regulated_res"	"p_adjusted_res"
"218897_at"	0.0359946659355868	-0.0653392884792387	-1.04633098368719	0.0745689762781022
"218898_at"	0.0305549238066474	0.0272394743527952	1.01906033739481	0.376286561759288
"218899_s_at"	0.0372661646284945	0.0103867319935846	1.0072255129495	0.781436220864938
"218900_at"	0.0232347507748082	0.0417246530022873	1.02934360828666	0.0776495066675719
"218901_at"	0.0589046414661001	0.220331354175823	1.16500112995532	0.000417725917696139
"218902_at"	0.0318514586931049	-0.0333911336229251	-1.02341489338001	0.298757913107226
"218903_s_at"	0.0320503189760723	-0.0482299992589125	-1.03399556613322	0.137705006803669
"218905_at"	0.0485237629144695	-0.0206064365170936	-1.01438578700884	0.672624183052381
"218906_x_at"	0.0365914207372001	0.0013119205634098	1.00090976762739	0.971520420447593
"218907_s_at"	0.0286013798574402	0.0308521067392948	1.02161534972119	0.285114979922885
"218908_at"	0.0329376473987007	-0.0168362153879008	-1.01173833504866	0.611150717380571
"218909_at"	0.0296027227902871	0.0363670163627165	1.02552809531808	0.224136341610626
"218910_at"	0.0261972799150473	-0.0162675925533019	-1.01133964776905	0.537014360641858
"218912_at"	0.0225447821253001	0.0143504184026303	1.00999658742026	0.526893295371069
"218913_s_at"	0.0322046558967331	0.00472355782633219	1.00327948657749	0.883890055782932
"218914_at"	0.0426844319794054	0.0367806841862518	1.02582218990423	0.392347653457052
"218915_at"	0.0345680078052051	0.0570053284334288	1.04030410876223	0.104446842827171
"218916_at"	0.0378404394987934	-0.0244598212603654	-1.01709879523987	0.520531027066772
"218917_s_at"	0.034883401047349	0.0341164994831137	1.02392958072286	0.332060049491316
"218918_at"	0.0345953123456235	0.0216004525924168	1.01508493907811	0.534788292666493
"218919_at"	0.0360672432917776	0.0112465607134657	1.00782598603996	0.756275067603958
"218920_at"	0.0311383061871832	0.0244741216046267	1.01710887702056	0.43502389035391
"218921_at"	0.0423705723653116	0.0069982341917511	1.00486259050638	0.869376905096707
"218922_s_at"	0.0316668563919521	-0.0283633024383628	-1.01985447251923	0.374064664123282
"218926_at"	0.0319489493964648	-0.00150059344824805	-1.00104067324283	0.962696977299485
"218927_s_at"	0.041167306967297	0.0580410938289541	1.04105125064023	0.163824130923985
"218930_s_at"	0.064700680369468	0.0190685752708036	1.01330506419637	0.769242431876121
"218931_at"	0.0181436379614477	0.00629894575770964	1.00437564177857	0.729698173685944
"218932_at"	0.0346696764905217	0.0604312700143009	1.04277743546081	0.086533047913263
"218934_s_at"	0.0394522507404696	-0.0160941772486413	-1.01121808969341	0.684793858911119
"218935_at"	0.0274272449416476	0.00840240608527285	1.00584109715592	0.76041474099672
"218936_s_at"	0.0433609320476065	-0.0881657382352488	-1.06301778788052	0.0465285511031765
"218937_at"	0.032822647600822	-0.0438861069803857	-1.03088693259957	0.186333003384633
"218938_at"	0.0440563368913964	-0.088805413155362	-1.0634892226402	0.0483905133411554
"218939_at"	0.0416207896537693	0.0653164650984886	1.0463144309017	0.121920753879056
"218940_at"	0.0439508444461351	0.0660762458577403	1.04686560694258	0.138066987269087
"218941_at"	0.0346341970371065	0.00321643061356071	1.00223194690473	0.926322559177239
"218942_at"	0.0271580058456492	0.00732836201123436	1.00509255667674	0.788223636728568
"218944_at"	0.0316480170254129	0.010833831964309	1.00753770663692	0.73332462289512
"218945_at"	0.0339212311588278	0.0147914351016752	1.01030537994832	0.664390098626351
"218946_at"	0.0450914272274919	-0.0607550001119899	-1.04301145326039	0.183011751883377
"218947_s_at"	0.045826605650365	0.062662449188157	1.04439137552549	0.17669258635897
"218949_s_at"	0.0281924525323801	0.0192141591351177	1.01340732302882	0.498199267660878
"218950_at"	0.0352330495442069	-0.00752888821767686	-1.00523226839641	0.831526924861743
"218951_s_at"	0.0694599676811853	-0.0684943937783946	-1.04862176368329	0.328111386063936
"218952_at"	0.0569897289846388	-0.0663622634484081	-1.04707317101722	0.248924615961109
"218953_s_at"	0.0297001065447913	0.0330788635887955	1.0231934001257	0.26989797193052
"218954_s_at"	0.0306524829778364	0.0148820069449746	1.01036880852494	0.629114583724872
"218955_at"	0.0177774980419696	0.00781244095041931	1.00542985996051	0.66193607742259
"218956_s_at"	0.0254207806325915	0.0103037643002574	1.0071675902616	0.686702189049453
"218957_s_at"	0.0496675570092937	0.00121042974290124	1.00083935802752	0.980639213768515
"218958_at"	0.0274669053394826	0.00776144450542103	1.00539432061165	0.778492081370796
"218960_at"	0.0359824012001369	0.0562148710110737	1.03973427879315	0.123568563398345
"218961_s_at"	0.0372864433453917	-0.0209491228552255	-1.01462676478253	0.576351300468112
"218962_s_at"	0.0312667953244315	-0.0209808295400422	-1.014649063885	0.504822658726618
"218964_at"	0.0238227590498129	0.000443046653853176	1.00030714369794	0.985224851222211
"218965_s_at"	0.0382280640301935	0.0117424449356258	1.00817245628532	0.759796956318033
"218966_at"	0.035847081506335	0.0255521378917138	1.01786916915209	0.478773454861895
"218968_s_at"	0.0425541472080941	-0.107084894925208	-1.0770497529743	0.014594094701398
"218969_at"	0.0278802679714349	0.0836333450547984	1.05968343503352	0.00395356074974533
"218970_s_at"	0.0321461157783312	0.0836092143876372	1.05966571080651	0.0117335752954801
"218971_s_at"	0.0283480006466563	-0.0143326965775882	-1.00998418086699	0.615022536934065
"218972_at"	0.0374133304776173	0.0437326355478138	1.03077727444242	0.247142983652272
"218973_at"	0.0348708132673591	0.0621507671059864	1.04402102587969	0.0798434841508792
"218974_at"	0.0349283403895405	-0.13035425712463	-1.09456244061909	0.000429177210074162
"218975_at"	0.054176849923764	-0.066506639529481	-1.0471779609286	0.224478516066867
"218976_at"	0.0633167116309069	0.0734743992316839	1.0522477313538	0.250549193106154
"218977_s_at"	0.0328178785834035	-0.0601994502270876	-1.04260988998817	0.0716460509010227
"218979_at"	0.0348639255527927	0.12770947035789	1.09255769789257	0.000534867126210227
"218980_at"	0.0286202868904268	-0.0288376667376053	-1.02018986016671	0.317763367389114
"218982_s_at"	0.0369980060024209	-0.0151446436844506	-1.01055275878285	0.683774818809829
"218984_at"	0.0457298291995535	0.0604218010894984	1.0427705913611	0.191510049939795
"218985_at"	0.0286526701190904	0.0234142263117452	1.01636191873534	0.417116473563271
"218986_s_at"	0.026106744899768	-0.00671452526440402	-1.0046650016537	0.797923080336623
"218987_at"	0.0297885748054458	0.0180398360344778	1.01258276663777	0.547105828283918
"218988_at"	0.0351291460680864	0.0765702297464371	1.0545081385853	0.033284477851388
"218989_x_at"	0.0315722525899318	-0.0697686862293359	-1.04954839132799	0.0310110799836706
"218990_s_at"	0.0232933961702035	-0.0240637909942443	-1.01681963255187	0.305785626543305
"218991_at"	0.0356239256459974	0.0349200982232797	1.02450008086535	0.330968799085278
"218992_at"	0.0260129951949167	0.0158837576365284	1.01107061250957	0.543803870510371
"218993_at"	0.0247724423945117	0.0148650222721893	1.01035691364619	0.55076223044753
"218995_s_at"	0.0692814056638014	0.107726234187433	1.07752865380361	0.125316167757263
"218996_at"	0.0438087899095481	-0.098936225859395	-1.07098347946412	0.027634737622424
"218997_at"	0.0329191245043943	0.0633938470240834	1.0449209810416	0.0589594921503223
"218998_at"	0.0391124853929247	0.0256398874082473	1.01793108122728	0.514666818256911
"218999_at"	0.0437691376759389	-0.0997159944601721	-1.07156249650852	0.0263501026493035
"219000_s_at"	0.0725970141120332	0.155353449159181	1.11369443135581	0.0365052186468122
"219001_s_at"	0.0483172336163075	0.0279928146941915	1.01959260493061	0.564555526212873
"219002_at"	0.0310830423890097	0.0536806625309632	1.03790950606047	0.0893987526585082
"219005_at"	0.0364879162725077	-0.0622273522547209	-1.04407644897713	0.0933756602803791
"219006_at"	0.0282978123366811	0.0157844669454892	1.01100102992803	0.579092667914279
"219007_at"	0.0408969237629413	0.10300391137474	1.07400738342029	0.0145128231065796
"219011_at"	0.0479942580774077	-0.0180265971261797	-1.01257347470254	0.708562054137045
"219013_at"	0.0493115467245935	-0.0371530687761493	-1.0260870065629	0.45418447021857
"219014_at"	0.0396966751541654	0.00683669030547605	1.00475007863418	0.863851426958668
"219016_at"	0.0390776134793038	-0.0449712404159324	-1.03166261328945	0.254449699057145
"219018_s_at"	0.0632682464842795	0.145333697114128	1.10598643974325	0.0251784704651043
"219019_at"	0.0327449671384624	0.0690957212647177	1.04905892919788	0.0390985312229694
"219020_at"	0.0216675981159701	0.0180733835774501	1.01260631288828	0.407577725543716
"219021_at"	0.0300292008537563	0.00782257220507646	1.00543692056682	0.795386041259433
"219022_at"	0.0377993753489018	-0.0288818762913322	-1.0202211230658	0.447862574230889
"219024_at"	0.0448715475479902	-0.0179487541991357	-1.01251884114905	0.69059886903955
"219025_at"	0.0282628832154079	-0.0128578396989278	-1.00895220880146	0.650823979756824
"219027_s_at"	0.0463416256778217	0.0548863475850458	1.03877726743349	0.241009911698455
"219028_at"	0.0404529254796715	-0.0902226724262225	-1.06453447509696	0.0295434296281182
"219030_at"	0.0464656943722403	-0.0143819657632306	-1.01001867322081	0.758018088865974
"219032_x_at"	0.0558054121036559	-0.0550213420040661	-1.03887447140982	0.328183845081288
"219033_at"	0.0302840860243171	-0.0436354810818723	-1.0307078618217	0.154907221083118
"219034_at"	0.0286664549897876	0.0631351539769771	1.04473363059604	0.0315567160075857
"219035_s_at"	0.0235208664500917	0.0748647498554784	1.05326228982312	0.00232740464430359
"219036_at"	0.0338982067986054	-0.0110624939157834	-1.00769741037905	0.745318520844353
"219039_at"	0.0305169077903888	-0.00465620180158741	-1.00323264692078	0.879251854042049
"219040_at"	0.0352409681540197	0.0262339066397911	1.01835029327345	0.459580225346083
"219041_s_at"	0.0221953832875616	0.0733366473918767	1.05214726511734	0.00162300047550161
"219042_at"	0.0318199223818972	-0.0402742640601388	-1.02830929518444	0.210598253603545
"219043_s_at"	0.0358867551283912	-0.0470938963981615	-1.03318162911352	0.194504230238874
"219044_at"	0.0493757736438636	0.135029879588011	1.09811555657032	0.00823073607866483
"219045_at"	0.0248909889354373	-0.000926310869776469	-1.00064227593862	0.970439444326902
"219046_s_at"	0.0237240523121305	-0.0804851042851633	-1.05737352123068	0.00124191761405007
"219048_at"	0.0300397715274905	0.0204015753126705	1.01424175550211	0.499697176767954
"219049_at"	0.0442583911858354	0.0358518676467582	1.02516197139254	0.42116206882563
"219050_s_at"	0.0258935867721848	0.0625233222679302	1.04429066404766	0.0188706527806564
"219051_x_at"	0.0445086000084975	0.0436470390416716	1.03071611923398	0.330773108801178
"219052_at"	0.0268745063211969	-0.0409797787554879	-1.02881228765227	0.132637660993199
"219053_s_at"	0.0280623533575062	-0.013401252567866	-1.00933231746639	0.634733066460795
"219054_at"	0.0240415163954223	-0.000437867969657165	-1.00030355301152	0.985530390101799
"219056_at"	0.0381311662867182	0.0130999841586375	1.0091215673177	0.73240557162821
"219057_at"	0.0259344224856711	-0.0159735706775583	-1.0111335573111	0.540315255962796
"219058_x_at"	0.0323164443035482	0.037645615613894	1.02643738011988	0.248745519789613
"219059_s_at"	0.0289576660695011	-0.0993752801406671	-1.07130946064974	0.0011016268200713
"219060_at"	0.0497479464262644	0.0246344599645917	1.01722192283222	0.622308459691904
"219061_s_at"	0.0308943178744918	-0.0656722728157086	-1.04657251223586	0.0377236350194039
"219062_s_at"	0.0301135286885345	0.0608385018440446	1.04307182345708	0.0478991347369006
"219063_at"	0.0321654526137745	0.0310160896054741	1.02173147747497	0.338847777957688
"219064_at"	0.0330993429745131	-0.0333785186742818	-1.02340594466284	0.317363901632847
"219065_s_at"	0.0375212882201516	-0.0919055200094676	-1.06577693760786	0.0172966587343185
"219067_s_at"	0.0341969172236324	0.0121172381638534	1.00843440027493	0.724349545608685
"219068_x_at"	0.0167641038896289	-0.00914825376825409	-1.00636123355692	0.587326208433194
"219069_at"	0.0408562016381318	0.0301186760628329	1.02109611759709	0.463930034954394
"219070_s_at"	0.0194911130311192	0.0165338626026454	1.01152632222375	0.399712178413502
"219071_x_at"	0.0246985976364784	-0.0162770950471882	-1.01134630910786	0.512441061221862
"219072_at"	0.0285137823793373	-0.0223010878510447	-1.01557802805564	0.437274025723509
"219073_s_at"	0.0443720363035747	-0.0698767880003757	-1.04962703739491	0.120651683850851
"219074_at"	0.0580091972419979	0.00618561768493222	1.00429674812322	0.915442940788743
"219076_s_at"	0.0363181758992944	0.0266212543803958	1.01862374582739	0.466460310468377
"219077_s_at"	0.0540101389487397	-0.00288557640487284	-1.00200213074189	0.957572529915843
"219078_at"	0.035250694144016	0.0368672605042833	1.02588375147511	0.299892064059413
"219079_at"	0.0388547039347093	-0.0227522058797632	-1.01589564001211	0.560396782339945
"219081_at"	0.0293007747556698	0.0298934779912682	1.02093674162088	0.311785519078889
"219083_at"	0.0534346075047156	0.0169979063312073	1.01185173260576	0.751527254272503
"219084_at"	0.0328232496232606	0.0683640458839039	1.0485270246979	0.0416137163702079
"219085_s_at"	0.0338725671746472	-0.0331699950436978	-1.02325803474746	0.331450784471799
"219086_at"	0.0244573347460299	-0.0202600767636951	-1.01414228423825	0.410791341385992
"219089_s_at"	0.01887670404989	-0.0373169238419077	-1.0262035517074	0.0527349499217328
"219090_at"	0.041076500628604	-0.010010567220985	-1.00696292567006	0.808304368623472
"219091_s_at"	0.0463008165494457	-0.0503747494720771	-1.03553387560544	0.281024788920431
"219092_s_at"	0.0298135991745465	0.0169183527438877	1.01179593826701	0.572547274209602
"219093_at"	0.0530972543394074	0.0927995705583178	1.06643761345224	0.0857137016046613
"219095_at"	0.0348001385108682	0.0528972531012892	1.03734605547325	0.133844742369384
"219096_at"	0.0367064125441975	0.00333295663925743	1.00231290013379	0.927958770079007
"219097_x_at"	0.0328370702292774	-0.0269408054663743	-1.01884939183458	0.415268518027137
"219098_at"	0.0272908915407214	0.0720666098456638	1.05122144330989	0.0105720518228711
"219099_at"	0.0374591299426055	-0.00981499577114575	-1.00682643122999	0.79421960239538
"219100_at"	0.033996471558813	0.00638550649560022	1.00443590545344	0.851655588030453
"219101_x_at"	0.0367142850501179	0.0109938051614007	1.00764943362014	0.765655036919715
"219102_at"	0.0267545595504989	0.0700325038452261	1.04974033395249	0.0112330011587127
"219103_at"	0.0318471913531466	0.0249106779018359	1.0174166984658	0.437228673000442
"219104_at"	0.0310556989330147	0.00354597429451189	1.00246090515302	0.909481898303739
"219105_x_at"	0.0244173401765431	-0.0200158724628618	-1.01397063538582	0.41566361612088
"219107_at"	0.0441996973729756	0.0795475768443431	1.05668661607598	0.0770166934407532
"219108_x_at"	0.0274666596205846	-0.0174295022689819	-1.01215448295473	0.528162335473763
"219109_at"	0.0517502557822128	-0.0287677577329614	-1.02014042579029	0.580384057842219
"219110_at"	0.048965827130929	-0.0650164140744666	-1.04609684155506	0.18936135213987
"219111_s_at"	0.0305235974853821	0.00241334248155862	1.00167420144979	0.93724862898907
"219112_at"	0.0530625009116644	0.0909948595567038	1.06510440833042	0.0916190982299003
"219113_x_at"	0.0259149762816762	0.0468780732608731	1.03302707959601	0.075559603460443
"219114_at"	0.0207337146539553	-0.0387585036051661	-1.02722947443032	0.0665399761281612
"219116_s_at"	0.0399532294505763	0.0647804015209616	1.04592572306765	0.110263222329074
"219117_s_at"	0.0561845098312067	-0.120141467548741	-1.08684143061607	0.0366408290835285
"219119_at"	0.0344758260958276	0.00491728682759417	1.00341421871275	0.887068384361378
"219120_at"	0.0397972470446292	0.0241150479137006	1.01685575936065	0.546873741283288
"219121_s_at"	0.0248144694327738	-0.0277932986687893	-1.01945161117052	0.267233784019434
"219123_at"	0.0347086331711256	0.116529794067081	1.08412401148047	0.00138211582381948
"219124_at"	0.0348937516549778	0.015048434933585	1.01048537047545	0.667847803199467
"219125_s_at"	0.0234471569290065	-0.0288592761839639	-1.02020514122233	0.223273744921993
"219126_at"	0.0377940374532401	-0.0368134205577854	-1.02584546722646	0.334006680404309
"219127_at"	0.0257262862050493	-0.0286562624304806	-1.02006158967653	0.269843534688924
"219128_at"	0.044149083389307	0.025662362905964	1.0179469395239	0.56327528610323
"219130_at"	0.0309077326381148	0.0327395744347059	1.02295279653681	0.293795142300296
"219131_at"	0.0292848101300122	-0.00529766959253759	-1.00367881503131	0.857064791215094
"219132_at"	0.0337294132793055	0.0139426088059554	1.00971112993937	0.680836747950771
"219133_at"	0.0406155198508147	0.0238225120920284	1.01664959203494	0.559752139132774
"219134_at"	0.0325872866572371	-0.0309344933393282	-1.02167369179356	0.346350031455217
"219135_s_at"	0.0270236413993587	-0.0755967232614358	-1.05379681415158	0.00694543725815574
"219136_s_at"	0.0421511676821116	-0.0380136816757673	-1.02669928228919	0.370807914290735
"219137_s_at"	0.0224451897896989	0.026156735517936	1.01829582221025	0.248563009826353
"219138_at"	0.0298094024888033	0.0328207225509432	1.02301033678246	0.275360013788387
"219139_s_at"	0.0372195240738514	-0.00860596754190755	-1.00598302938602	0.817942449887331
"219140_s_at"	0.0521603811494968	-0.0314611649011312	-1.02204673300656	0.548712602558395
"219141_s_at"	0.0291710795913895	0.0518660885190233	1.0366048785104	0.0805575364828489
"219142_at"	0.0586553808734658	0.0386114915487386	1.02712480406053	0.512920687940927
"219144_at"	0.0231996776651018	0.0390045915294738	1.02740470919785	0.09800012037367
"219145_at"	0.0314844646748864	-0.00247826763579321	-1.00171928049529	0.937526485000666
"219146_at"	0.0343075203786889	-0.00591329108007771	-1.00410719253135	0.863743333624773
"219147_s_at"	0.0885677486728389	0.0699008253699729	1.04964452583322	0.43313452772488
"219150_s_at"	0.0263056415114683	-0.0459002587148285	-1.03232716267446	0.0862121942822494
"219151_s_at"	0.0420492415687902	-0.047336893159357	-1.03335566515509	0.264830263282114
"219152_at"	0.0372363971385517	-0.00511112854410377	-1.00354904734696	0.891291346138971
"219155_at"	0.0430851608456297	0.0619084784953848	1.04384570597006	0.156032363074464
"219156_at"	0.0466255958439996	-0.05079321295857	-1.03583428279848	0.28041389382447
"219157_at"	0.0440784257049744	0.0696731250264927	1.04947887366677	0.119301842604157
"219159_s_at"	0.118869337185864	0.2561189963183	1.19426168806006	0.0352846190563679
"219162_s_at"	0.0326576395424335	-0.067023777607562	-1.04755339208477	0.0445838553004957
"219163_at"	0.0233344649482864	-0.0185113388230061	-1.0129137538603	0.430779208639599
"219165_at"	0.0474190730541152	-0.00982309613265239	-1.00683208431725	0.836602161430669
"219167_at"	0.0327740334337177	0.0164388285288044	1.01145969254916	0.617828926179596
"219169_s_at"	0.0285988973605753	0.0397368195490876	1.02792629237169	0.169916594421818
"219170_at"	0.0272060815775285	-0.0133080480582903	-1.00926711222048	0.62654407527642
"219172_at"	0.0352767755480096	0.0265275649601412	1.01855759798132	0.455050318708745
"219173_at"	0.0258659873489079	-0.0307963535935161	-1.02157587002012	0.238574312940351
"219175_s_at"	0.0224787362508499	0.00314659496162882	1.00218343365319	0.88915181677729
"219176_at"	0.0376325630836257	-0.0504849142625384	-1.03561295241993	0.184891973149032
"219179_at"	0.0422652533031755	-0.0134317132244374	-1.0093536284495	0.751762017709117
"219180_s_at"	0.0326843820693085	-0.00133054721484158	-1.00092269046775	0.967665365335737
"219182_at"	0.022527380334857	0.0133558731625224	1.00930056981445	0.555531990170072
"219183_s_at"	0.0285558235893031	0.0128959169579664	1.00897883857456	0.653210227160383
"219184_x_at"	0.0468776111922963	0.08772087375879	1.06269004990747	0.0662679091505247
"219185_at"	0.0459949548735302	0.00670504383914776	1.00465839899371	0.884593709571475
"219186_at"	0.0354290832606329	-0.0504987208133632	-1.03562286325408	0.159326166891472
"219187_at"	0.0263812153871778	0.016229682965483	1.01131307322323	0.54078940011624
"219188_s_at"	0.0359522180953134	0.128895484196701	1.09345623935903	0.000684092337195919
"219189_at"	0.0432592315527229	0.00730757834340418	1.00507807727619	0.866433216923585
"219191_s_at"	0.0420065145018802	0.0114073206114809	1.00793829461892	0.786907743192233
"219192_at"	0.0406638023108346	0.0891342691185362	1.06373166794292	0.0323391765054582
"219193_at"	0.0309397379604962	-0.0183031779010354	-1.01276761497139	0.556395150324918
"219194_at"	0.0184863667210501	-0.0232419613419225	-1.01624056730777	0.213617720081085
"219195_at"	0.0421570088247028	0.0917945753249984	1.06569498145196	0.0334586252810322
"219196_at"	0.07202596675597	-0.106832883931622	-1.07686162959033	0.143329151520109
"219198_at"	0.023027002653001	-0.0266629106420806	-1.0186531579129	0.251571712478218
"219200_at"	0.0291570939105833	0.0661617757610853	1.04692767201234	0.0269305315959163
"219202_at"	0.0251250320823556	0.0423128505692805	1.02976336494373	0.0974479881358164
"219203_at"	0.0324360981030025	-0.0451529509095749	-1.03179256156241	0.169129970820366
"219204_s_at"	0.0500847710164665	0.0623190907122636	1.04414284208561	0.218319870284083
"219205_at"	0.0482850344510137	-0.0608456944396716	-1.04307702373318	0.212581880518168
"219206_x_at"	0.04952248139693	-0.0402016687408547	-1.02825755274314	0.420177447170658
"219207_at"	0.0298813219315197	-0.0196541933340375	-1.01371646798368	0.513262218723096
"219209_at"	0.0559967367323344	-0.0385335574566318	-1.02706932048654	0.494061821240374
"219210_s_at"	0.0293664705631416	0.0262870413802908	1.0183878000046	0.374350814726554
"219212_at"	0.0345857464238643	0.0730996560210037	1.05197444318586	0.0387896551545402
"219213_at"	0.0441635539849355	-0.07020941488076	-1.0498690666584	0.117233850730508
"219214_s_at"	0.026746307880589	-0.0180815852106779	-1.01261206950971	0.501656488864494
"219215_s_at"	0.0316058655992226	0.0176441631044741	1.01230509419658	0.578782052010745
"219217_at"	0.0510050645401465	0.0211434562036405	1.01476344584925	0.679984680753691
"219218_at"	0.0347583014483896	0.0640601039403276	1.04540365173068	0.0703518559901096
"219219_at"	0.037955108590649	-0.0514899112196728	-1.03633462292733	0.180076618544117
"219220_x_at"	0.0226548422636859	-0.0146128697759733	-1.01018034011662	0.521413363104357
"219221_at"	0.0830259110186934	-0.13819807776604	-1.10052969846946	0.101311676236667
"219222_at"	0.0273338813188767	0.0179907272299783	1.01254829928231	0.512979961464076
"219223_at"	0.0204395090790327	-0.0055710394318222	-1.00386901566645	0.78614138166251
"219224_x_at"	0.0245561285988888	-0.0161962090542351	-1.01128960865839	0.512103444631139
"219225_at"	0.0346492481205113	-0.00914417615210315	-1.00635838919349	0.792771263968183
"219227_at"	0.0273911871033787	0.0385598831827682	1.0270880622106	0.164452909961074
"219228_at"	0.0614033576730989	-0.0732571237797001	-1.05208927070916	0.237626459135875
"219229_at"	0.0293608618473512	0.0518789765679823	1.03661413886946	0.0824097303727767
"219231_at"	0.0330337474444934	0.039567567208108	1.02780570643948	0.235787785141725
"219233_s_at"	0.0344521741254624	0.0640485564299795	1.04539528422346	0.0680083330937255
"219235_s_at"	0.042372114105643	0.0207655548478435	1.01449767224441	0.625897645951641
"219236_at"	0.0685259188159245	-0.075226421626948	-1.05352636710906	0.276760377793461
"219237_s_at"	0.0696478227622286	-0.0307566239263015	-1.02154773773342	0.660391473849972
"219238_at"	0.0304063097670316	0.0198159500616126	1.01383013348249	0.517122074672729
"219240_s_at"	0.0388322839322843	0.0220553239156534	1.0154050384855	0.572214902970621
"219241_x_at"	0.0223326699801792	0.0323166915232998	1.02265299245454	0.153172930437194
"219242_at"	0.0452560301297609	0.00618563740219291	1.00429676184891	0.891748319123111
"219243_at"	0.0343386991357497	-0.0490137735005835	-1.03455745845709	0.158746873291808
"219244_s_at"	0.0392364015450295	-0.0394991823583226	-1.02775698881651	0.31819117900292
"219245_s_at"	0.0357692629434949	0.0713453804069677	1.05069604996642	0.0507130446045812
"219246_s_at"	0.0398463078392652	0.037710763303117	1.02648373193464	0.347801900437886
"219247_s_at"	0.0278407711112789	0.0384308917544544	1.02699623432612	0.172676883669264
"219248_at"	0.025532608666558	-0.00866433049951722	-1.0060237263669	0.735555762725868
"219249_s_at"	0.0244101241069597	-0.00182047300555502	-1.00126265220601	0.940802287059479
"219250_s_at"	0.0587971616664062	0.0407628028513844	1.02865756979125	0.490855139869932
"219251_s_at"	0.0324256992690802	0.0704925559944658	1.05007513256995	0.0337311061977623
"219252_s_at"	0.0631292816156825	0.0893782490246974	1.06391157505524	0.162092462429933
"219255_x_at"	0.0501399381900937	0.160104223090584	1.11736785597974	0.00225827710109375
"219256_s_at"	0.0379318341719708	-0.069904400329893	-1.04964712682764	0.0703697310312191
"219257_s_at"	0.0276044933628541	-0.0491176095710591	-1.0346319220437	0.0803358762032994
"219259_at"	0.0198586208844746	-0.00223452625386129	-1.00155005566906	0.91079171746851
"219260_s_at"	0.0388595971077673	-0.0309046055435575	-1.02165252636533	0.429633387048902
"219261_at"	0.0285177958912183	-0.0218457729344613	-1.01525756194764	0.446706508944304
"219263_at"	0.0283483844818526	0.119564808117243	1.08640709619064	8.60924964541406e-05
"219265_at"	0.0202944758930144	-0.00465104908598143	-1.0032290637912	0.819523101643708
"219267_at"	0.0563078133177756	0.00668116218552105	1.00464176851767	0.905952338450028
"219268_at"	0.0230677862470158	0.0603167550039451	1.04269466749788	0.0113165409610321
"219269_at"	0.0668575437491443	-0.0191905406174499	-1.01339073256295	0.775090218921813
"219270_at"	0.0430000166490486	-0.136810994603421	-1.09947209962483	0.00233603314712376
"219271_at"	0.0246807999792152	-0.0510813269821969	-1.03604116517933	0.0428700356181793
"219272_at"	0.0278272943124665	0.000381905899033577	1.00026475203779	0.989096361616678
"219275_at"	0.0414457059163911	-0.0320301254890678	-1.02244988056971	0.442713231987276
"219276_x_at"	0.0344712838319096	-0.000775212522391069	-1.00053748076528	0.982134054118653
"219277_s_at"	0.028832563064721	0.00327093396930976	1.0022698107877	0.910062256800399
"219279_at"	0.0536115473945877	-0.106153960211346	-1.07635498412281	0.0523670833716757
"219281_at"	0.0233078192998723	-0.0310383746336954	-1.02174726008323	0.188089990984632
"219282_s_at"	0.0374870441792099	-0.0563421421556395	-1.03982600573818	0.138179180894672
"219283_at"	0.0363531497081822	-0.090333674627621	-1.06461638444915	0.015814781924161
"219286_s_at"	0.0484489744948254	0.191929258625399	1.14229023420536	0.000203316017518149
"219287_at"	0.042245704543033	0.0740417197243466	1.05266159504183	0.0848580064132372
"219288_at"	0.0308547672511067	-0.0145930610656293	-1.01016647008046	0.637987042488737
"219290_x_at"	0.0565465296091284	0.105804586536397	1.07609435761767	0.0662915513661084
"219292_at"	0.035731323544094	-0.0348606331492855	-1.02445785384172	0.333230082202999
"219293_s_at"	0.0311083397891585	0.00961503556293245	1.00668689288977	0.758347825066999
"219296_at"	0.0353405125458268	0.0947405035827742	1.0678733132432	0.00950786041709427
"219297_at"	0.0323405581006418	0.0896262242730151	1.06409445945165	0.00745635244940348
"219298_at"	0.0411096686710251	0.0303893494502175	1.02128771004445	0.462700560281982
"219299_at"	0.0266825719694396	0.00949969364892325	1.0066064125746	0.723090898946628
"219300_s_at"	0.0970522253204687	0.0709432694891027	1.05040323861889	0.467684291707057
"219301_s_at"	0.0626854293921968	0.0320593482225887	1.02247059117185	0.610957235872226
"219303_at"	0.0312155864599806	0.0617862415057262	1.0437572665232	0.0524499685556645
"219304_s_at"	0.0385969552823311	0.0095456786568333	1.00663849803982	0.805521613412042
"219305_x_at"	0.032961473451782	0.0580054407736516	1.04102552365141	0.0836262477851602
"219308_s_at"	0.0552722794699787	0.0705471225884591	1.05011484997758	0.206830974476191
"219309_at"	0.0264455843336585	-0.0480625287665549	-1.03387554513678	0.0742330206577649
"219310_at"	0.0306967748117259	-0.0102241488971628	-1.00711201105815	0.740262779188468
"219314_s_at"	0.027477947052246	-0.0539951749071449	-1.03813579849258	0.0541239068058617
"219315_s_at"	0.0384029369191417	0.00158455367395255	1.00109893229563	0.967226929596173
"219319_at"	0.0399841608642461	0.089389405950689	1.0639198027321	0.0291736067533168
"219320_at"	0.0257564420779712	0.00154831233865836	1.0010737844263	0.952268322759938
